,0.0,0.0001,0.001,0.01,0.1,1.0,10.0
0,22.66,25.996666666666666,24.743333333333332,27.736666666666668,15.86,10.431666666666667,10.775
1,43.55166666666667,40.555,45.075,46.781666666666666,33.516666666666666,18.031666666666666,11.058333333333334
2,46.30166666666667,49.895,51.84166666666667,52.1,38.81166666666667,12.911666666666667,20.696666666666665
3,53.696666666666665,54.25,55.666666666666664,58.968333333333334,36.891666666666666,20.948333333333334,28.993333333333332
4,62.075,61.60333333333333,59.876666666666665,60.98833333333334,39.58166666666666,32.928333333333335,35.835
5,63.04833333333333,62.93666666666667,63.22,61.645,46.415,36.55,39.88666666666666
6,63.791666666666664,63.48833333333334,66.86166666666666,62.19833333333333,48.95,39.79,42.583333333333336
7,65.14833333333333,63.795,68.03333333333333,62.571666666666665,55.961666666666666,43.91166666666667,47.32666666666667
8,68.02833333333334,64.77,68.525,62.905,55.05833333333333,48.321666666666665,47.43
9,71.32666666666667,68.73333333333333,69.15833333333333,65.25,59.10333333333333,51.75333333333333,43.83
10,74.865,70.96666666666667,69.53666666666666,67.73666666666666,64.34666666666666,52.29666666666667,43.11
11,76.86166666666666,71.83333333333333,69.97833333333334,67.28333333333333,66.35333333333334,54.10166666666667,44.00333333333333
12,77.63333333333334,72.25,70.35666666666667,68.675,67.11666666666666,56.50333333333333,46.153333333333336
13,78.3,72.605,70.74833333333333,69.25166666666667,67.56,60.13666666666666,50.02
14,78.835,72.91833333333334,71.10333333333334,69.705,69.98166666666667,67.30833333333334,53.79333333333334
15,79.205,73.13,73.135,70.09833333333333,72.775,67.785,57.42166666666667
16,79.52333333333333,73.37666666666667,77.18,70.49666666666667,73.945,69.08833333333334,61.06666666666667
17,79.795,73.57333333333334,78.64,70.835,75.03166666666667,71.09833333333333,63.61833333333333
18,80.10666666666667,73.78,79.19666666666667,71.125,75.795,71.77,64.80166666666666
19,80.37666666666667,73.93666666666667,79.66666666666667,71.30333333333333,76.38,72.35,65.64166666666667
20,80.44166666666666,74.09666666666666,79.95166666666667,71.5,76.83,73.08,66.65666666666667
21,80.64833333333333,74.205,80.33333333333333,71.75666666666666,77.19,73.61166666666666,67.155
22,80.86666666666666,74.35,80.44833333333334,71.895,77.51333333333334,74.015,67.65833333333333
23,81.025,74.50833333333334,80.67666666666666,72.02833333333334,77.79333333333334,74.345,68.14833333333333
24,81.245,74.6,80.94,72.15166666666667,78.09333333333333,74.66333333333333,68.60333333333334
25,81.4,74.64666666666666,81.02,72.28333333333333,78.32666666666667,74.97833333333334,69.00833333333334
26,81.52,74.81833333333333,81.18166666666667,72.40166666666667,78.49,75.23666666666666,69.465
27,81.71666666666667,74.88833333333334,81.33166666666666,72.45833333333333,78.68666666666667,75.50833333333334,69.82
28,81.81,74.93666666666667,81.445,72.565,78.90833333333333,75.78166666666667,70.07666666666667
29,81.96833333333333,75.02,81.55,72.65,79.12333333333333,76.075,70.49333333333334
30,82.02166666666666,75.105,81.59333333333333,72.74166666666666,79.28833333333333,76.345,70.79
31,82.12333333333333,75.16333333333333,81.77666666666667,72.81166666666667,79.41,76.49666666666667,71.095
32,82.25166666666667,75.22,81.93,72.95166666666667,79.56666666666666,76.77333333333333,71.41166666666666
33,82.31666666666666,75.25666666666666,82.02666666666667,74.42166666666667,79.71,76.96833333333333,71.65666666666667
34,82.39833333333333,75.36,82.10666666666667,79.16166666666666,79.875,77.14833333333333,71.965
35,82.31666666666666,75.35666666666667,82.185,80.15333333333334,79.92333333333333,77.305,72.195
36,82.49833333333333,75.45833333333333,82.20333333333333,80.59666666666666,80.035,77.44166666666666,72.46
37,82.52666666666667,75.5,82.235,80.73,80.23166666666667,77.625,72.7
38,82.62833333333333,75.54666666666667,82.35666666666667,80.96666666666667,80.19166666666666,77.72,72.93
39,82.71166666666667,75.58333333333333,82.44333333333333,81.23666666666666,80.345,77.89166666666667,73.155
40,82.74333333333334,75.635,82.45833333333333,81.325,80.51333333333334,78.04166666666667,73.37833333333333
41,82.82166666666667,75.685,82.56833333333333,81.58666666666667,80.61166666666666,78.185,73.58
42,82.885,75.74,82.62666666666667,81.685,80.68,78.34166666666667,73.72666666666667
43,82.92166666666667,75.76833333333333,82.66166666666666,81.82666666666667,80.74166666666666,78.46166666666667,73.88833333333334
44,83.01,75.78333333333333,82.75333333333333,81.935,80.885,78.58,74.13
45,82.97,75.82166666666667,82.765,81.98333333333333,80.92,78.69333333333333,74.27666666666667
46,83.09333333333333,75.88,82.83,82.05666666666667,81.015,78.82666666666667,74.42666666666666
47,83.045,75.91333333333333,82.85333333333334,82.21666666666667,81.07333333333334,78.925,74.59
48,83.20333333333333,75.89833333333333,82.92666666666666,82.35333333333334,81.14,79.00333333333333,74.72833333333334
49,83.13166666666666,75.97833333333334,82.955,82.335,81.215,79.12166666666667,74.89333333333333
